langdist	conceptdist	word1	word2
0.7290	0.3096	es:DERU	hy:LER
0.7290	0.3040	cy:MENID	en:MAYNTIN
0.7290	0.2971	hi:PAHAR	no:PERK
0.7290	0.2957	is:BJATL	sq:MAL
0.7290	0.2931	el:URUS	ru:KURA
0.7290	0.2924	da:PJERW	hi:PAHAR
0.7290	0.2915	hi:PAHAR	hr:PRTU
0.7290	0.2858	cy:MENID	pt:MUTENE
0.7290	0.2840	fa:KYH	pl:KYRA
0.7290	0.2767	el:URUS	sk:HURA
0.7290	0.2713	de:PERK	hi:PAHAR
0.7290	0.2698	hi:PAHAR	sv:PERK
0.7290	0.2691	cy:MENID	it:MUNTE
0.7290	0.2646	cy:MENID	es:MUNTE
0.7290	0.2537	en:MAYNTIN	pt:MUTENE
0.7290	0.2522	en:MAYNTIN	fr:MUTAN
0.7290	0.2277	en:MAYNTIN	it:MUNTANA
0.7290	0.2191	en:MAYNTIN	es:MUNTANA
0.7290	0.2095	mdf:PANTA	ykg:ANA
0.7290	0.2018	el:URUS	no:US
0.7290	0.1898	ckt:NHEGNE	itl:NEJNE
0.8100	0.7440	sel:MAKA	xal:YLE
0.8100	0.6946	de:PERK	ykg:ANA
0.8100	0.6923	ain:NYPYRI	lt:KALNES
0.8100	0.6840	hr:PRTU	vep:MEKI
0.8100	0.6824	et:MEKI	hr:PRTU
0.8100	0.6727	os:GUG	ykg:ANA
0.8100	0.6709	hr:PRTU	ja:JAMA
0.8100	0.6680	de:PERK	ja:JAMA
0.8100	0.6569	kca:REP	tt:TAY
0.8100	0.6539	kca:REP	sq:MAL
0.8100	0.6520	el:BYNU	sel:MAKA
0.8100	0.6513	kca:REP	kk:TAY
0.8100	0.6513	hr:PRTU	liv:MEK
0.8100	0.6512	bua:GATA	de:PERK
0.8100	0.6466	liv:MEK	tt:TAY
0.8100	0.6454	sk:HURA	vep:MEKI
0.8100	0.6390	de:PERK	tt:TAY
0.8100	0.6381	hi:PAHAR	itl:NEJNE
0.8100	0.6360	hr:PRTU	ykg:ANA
0.8100	0.6347	ja:JAMA	mhr:KYREK
0.8100	0.6340	kk:TAY	liv:MEK
0.8100	0.6328	de:PERK	kk:TAY
0.8100	0.6321	myv:PANTU	pl:KYRA
0.8100	0.6317	et:MEKI	sk:HURA
0.8100	0.6288	myv:PANTU	ru:KURA
0.8100	0.6278	da:PJERW	ykg:ANA
0.8100	0.6228	cy:MENID	mhr:KYREK
0.8100	0.6221	xal:YLE	ykg:ANA
0.8100	0.6215	de:PERK	xal:YLE
0.8100	0.6208	hr:PRTU	itl:NEJNE
0.8100	0.6176	hr:PRTU	xal:YLE
0.8100	0.6159	ain:NYPYRI	lv:KALNS
0.8100	0.6157	lt:KALNES	vep:MEKI
0.8100	0.6156	bua:YLA	et:MEKI
0.8100	0.6153	bua:YLA	vep:MEKI
0.8100	0.6139	fi:MEKI	lt:KALNES
0.8100	0.6133	et:MEKI	lt:KALNES
0.8100	0.6085	mns:SIP	tr:TA
0.8100	0.6076	mns:YR	sq:MAL
0.8100	0.6068	mhr:KYREK	sq:MAL
0.8100	0.6067	kca:REP	lv:KALNS
0.8100	0.6062	ja:JAMA	udm:KYRES
0.8100	0.6061	el:URUS	liv:MEK
0.8100	0.6056	kca:REP	tr:TA
0.8100	0.6055	cy:MENID	udm:KYRES
0.8100	0.6053	myv:PANTU	xal:YLE
0.8100	0.6052	hi:PAHAR	vep:MEKI
0.8100	0.6050	mdf:PANTA	xal:YLE
0.8100	0.6047	hu:HEC	sq:MAL
0.8100	0.6047	fa:TEPE	sel:MAKA
0.8100	0.6042	kca:REP	uz:TOG
0.8100	0.6010	liv:MEK	lv:KALNS
0.8100	0.6006	sq:MAL	udm:KYRES
0.8100	0.5987	sq:MAL	yrk:GUJ
0.8100	0.5975	et:MEKI	hi:PAHAR
0.8100	0.5965	sq:MAL	uz:TOG
0.8100	0.5948	el:BYNU	tr:TA
0.8100	0.5947	kk:TAY	os:GUG
0.8100	0.5941	ckt:NHEGNE	se:BARI
0.8100	0.5940	nio:PERY	sq:MAL
0.8100	0.5919	fr:MUTAN	kca:REP
0.8100	0.5916	ja:JAMA	kca:REP
0.8100	0.5912	hy:SAR	yrk:GUJ
0.8100	0.5892	el:BYNU	vep:MEKI
0.8100	0.5891	fa:KYH	se:BARI
0.8100	0.5891	fa:KYH	ja:JAMA
0.8100	0.5888	el:BYNU	et:MEKI
0.8100	0.5877	et:MEKI	tt:TAY
0.8100	0.5871	ckt:NHEGNE	hr:PRTU
0.8100	0.5866	niv:YLEB	sel:MAKA
0.8100	0.5835	tt:TAY	vep:MEKI
0.8100	0.5831	niv:PEL	yrk:GUJ
0.8100	0.5826	kca:REP	os:GUG
0.8100	0.5824	niv:YLEB	os:GUG
0.8100	0.5824	ja:JAMA	niv:CIR
0.8100	0.5822	et:MEKI	kk:TAY
0.8100	0.5817	kv:KERES	sq:MAL
0.8100	0.5811	en:MAYNTIN	kca:REP
0.8100	0.5800	kk:TAY	vep:MEKI
0.8100	0.5797	ckt:NHEGNE	pl:KYRA
0.8100	0.5783	hr:PRTU	sel:MAKA
0.8100	0.5780	bua:YLA	liv:MEK
0.8100	0.5770	niv:CIR	tr:TA
0.8100	0.5765	hy:SAR	uz:TOG
0.8100	0.5765	hr:PRTU	hu:HEC
0.8100	0.5763	bua:YLA	kca:REP
0.8100	0.5760	ain:NYPYRI	ja:JAMA
0.8100	0.5756	liv:MEK	tr:TA
0.8100	0.5738	tr:TA	udm:KYRES
0.8100	0.5734	gld:GYREN	sq:MAL
0.8100	0.5726	pt:MUTENE	se:BARI
0.8100	0.5711	cv:KYPIPEG	ykg:ANA
0.8100	0.5694	de:PERK	tr:TA
0.8100	0.5693	ain:NYPYRI	is:BETL
0.8100	0.5692	no:US	ykg:ANA
0.8100	0.5681	lv:KALNS	uz:TOG
0.8100	0.5663	cv:KYPIPEG	sq:MAL
0.8100	0.5653	pl:KYRA	uz:TOG
0.8100	0.5642	udm:KYRES	uz:TOG
0.8100	0.5634	hu:HEC	uz:TOG
0.8100	0.5633	se:BARI	xal:YLE
0.8100	0.5633	de:PERK	yrk:GUJ
0.8100	0.5633	ain:NYPYRI	sq:MAL
0.8100	0.5630	gld:GYREN	sel:MAKA
0.8100	0.5630	el:URUS	ja:JAMA
0.8100	0.5628	it:MUNTANA	kca:REP
0.8100	0.5627	no:BJEL	tr:TA
0.8100	0.5620	lv:KALNS	se:BARI
0.8100	0.5617	os:GUG	tr:TA
0.8100	0.5604	da:PJERW	uz:TOG
0.8100	0.5601	os:GUG	se:BARI
0.8100	0.5598	hi:PAHAR	liv:MEK
0.8100	0.5594	liv:MEK	sk:HURA
0.8100	0.5586	kk:TAY	niv:YLEB
0.8100	0.5585	ain:NYPYRI	liv:MEK
0.8100	0.5582	ain:NYPYRI	sel:MAKA
0.8100	0.5565	nio:TIKE	xal:YLE
0.8100	0.5555	mdf:PANTA	os:GUG
0.8100	0.5555	itl:NEJNE	pl:KYRA
0.8100	0.5549	sv:BJEL	tr:TA
0.8100	0.5549	hi:PAHAR	xal:YLE
0.8100	0.5542	cy:MENID	kk:TAY
0.8100	0.5541	ain:NYPYRI	pt:MUTE
0.8100	0.5528	itl:NEJNE	se:BARI
0.8100	0.5527	itl:NEJNE	ru:KURA
0.8100	0.5525	no:BJEL	tt:TAY
0.8100	0.5519	fr:MUTAN	niv:PEL
0.8100	0.5518	en:MAYNTIN	mhr:KYREK
0.8100	0.5515	hy:SAR	kk:TAY
0.8100	0.5512	kk:TAY	sv:BJEL
0.8100	0.5507	ja:JAMA	lv:KALNS
0.8100	0.5506	ady:KESHA	ddo:HUN
0.8100	0.5504	niv:PEL	ykg:ANA
0.8100	0.5500	ru:KURA	uz:TOG
0.8100	0.5488	os:GUG	sel:MAKA
0.8100	0.5487	mns:YR	uz:TOG
0.8100	0.5482	mhr:KYREK	tr:TA
0.8100	0.5473	hu:HEC	ja:JAMA
0.8100	0.5470	cv:TY	sk:HURA
0.8100	0.5463	ja:JAMA	yrk:GUJ
0.8100	0.5458	niv:CIR	uz:TOG
0.8100	0.5456	tr:TA	vep:MEKI
0.8100	0.5448	hu:HEC	lv:KALNS
0.8100	0.5445	ady:KESHA	dar:TYPYRA
0.8100	0.5437	cy:MENID	uz:TOG
0.8100	0.5436	ru:KURA	xal:YLE
0.8100	0.5434	hi:PAHAR	yrk:GUJ
0.8100	0.5423	sv:BJEL	tt:TAY
0.8100	0.5423	fr:MU	mhr:KYREK
0.8100	0.5419	ain:NYPYRI	tr:TA
0.8100	0.5418	ja:JAMA	nio:TIKE
0.8100	0.5414	et:MEKI	tr:TA
0.8100	0.5413	hu:HEC	pl:KYRA
0.8100	0.5411	itl:NEJNE	sq:MAL
0.8100	0.5407	lv:KALNS	tt:TAY
0.8100	0.5407	cv:KYPIPEG	sel:MAKA
0.8100	0.5402	ja:JAMA	os:GUG
0.8100	0.5402	fi:MEKI	tr:TA
0.8100	0.5398	kk:TAY	lv:KALNS
0.8100	0.5395	bua:YLA	itl:NEJNE
0.8100	0.5387	sv:PERK	ykg:ANA
0.8100	0.5384	se:BARI	uz:TOG
0.8100	0.5379	cy:MENID	yrk:GUJ
0.8100	0.5376	de:PERK	itl:NEJNE
0.8100	0.5366	ckt:NHEGNE	kk:TAY
0.8100	0.5362	hu:HEC	ru:KURA
0.8100	0.5357	en:MAYNTIN	udm:KYRES
0.8100	0.5343	lt:KALNES	uz:TOG
0.8100	0.5335	ain:NYPYRI	uz:TOG
0.8100	0.5329	uz:TOG	yrk:GUJ
0.8100	0.5311	sq:MAL	tt:TAY
0.8100	0.5304	it:MUNTE	mhr:KYREK
0.8100	0.5304	fr:MU	udm:KYRES
0.8100	0.5299	sms:KYUDES	uz:TOG
0.8100	0.5299	it:MUNTANA	se:BARI
0.8100	0.5295	ja:JAMA	pl:KYRA
0.8100	0.5294	ja:JAMA	mns:YR
0.8100	0.5293	sv:PERK	uz:TOG
0.8100	0.5284	ckt:NHEGNE	ja:JAMA
0.8100	0.5281	it:MUNTANA	nio:TIKE
0.8100	0.5277	ain:NYPYRI	hu:HEC
0.8100	0.5276	ja:JAMA	se:BARI
0.8100	0.5275	lv:KALNS	yrk:GUJ
0.8100	0.5270	bua:GATA	se:BARI
0.8100	0.5269	tr:TA	yrk:GUJ
0.8100	0.5265	cv:TY	cy:MENID
0.8100	0.5260	itl:NEJNE	sk:HURA
0.8100	0.5253	ckt:NHEGNE	sq:MAL
0.8100	0.5248	hu:HEC	it:MUNTANA
0.8100	0.5244	hy:SAR	myv:PANTU
0.8100	0.5243	da:PJERW	sel:MAKA
0.8100	0.5231	mdf:PANTA	pl:KYRA
0.8100	0.5229	fr:MUTAN	xal:YLE
0.8100	0.5229	ain:NYPYRI	it:MUNTANA
0.8100	0.5227	de:PERK	uz:TOG
0.8100	0.5226	niv:CIR	tt:TAY
0.8100	0.5224	is:BJATL	uz:TOG
0.8100	0.5222	ja:JAMA	ru:KURA
0.8100	0.5220	is:BETL	vep:MEKI
0.8100	0.5214	hy:SAR	mdf:PANTA
0.8100	0.5214	fa:KYH	ykg:ANA
0.8100	0.5210	kk:TAY	yrk:GUJ
0.8100	0.5207	hi:PAHAR	kk:TAY
0.8100	0.5206	en:MAYNTIN	sms:BARE
0.8100	0.5204	mhr:KYREK	pt:MUTE
0.8100	0.5202	fr:MUTAN	hu:HEC
0.8100	0.5200	ckt:NHEGNE	da:PJERW
0.8100	0.5195	et:MEKI	is:BETL
0.8100	0.5188	itl:NEJNE	tt:TAY
0.8100	0.5187	liv:MEK	uz:TOG
0.8100	0.5187	kk:TAY	no:US
0.8100	0.5183	itl:NEJNE	sel:MAKA
0.8100	0.5182	cy:MENID	tr:TA
0.8100	0.5180	hr:PRTU	mhr:KYREK
0.8100	0.5171	hu:HEC	xal:YLE
0.8100	0.5161	mdf:PANTA	ru:KURA
0.8100	0.5161	el:URUS	uz:TOG
0.8100	0.5158	ckt:NHEGNE	sk:HURA
0.8100	0.5155	kv:CUJ	xal:YLE
0.8100	0.5155	ady:KESHA	ce:LEM
0.8100	0.5154	os:GUG	tt:TAY
0.8100	0.5154	ja:JAMA	myv:PANTU
0.8100	0.5152	liv:MEK	os:GUG
0.8100	0.5149	se:BARI	tt:TAY
0.8100	0.5148	el:URUS	hu:HEC
0.8100	0.5148	cy:MENID	sms:KYUDES
0.8100	0.5143	cv:KYPIPEG	se:BARI
0.8100	0.5142	itl:NEJNE	uz:TOG
0.8100	0.5139	it:MUNTE	udm:KYRES
0.8100	0.5134	sk:HURA	uz:TOG
0.8100	0.5133	os:GUG	sjd:PASK
0.8100	0.5126	hr:PRTU	kca:REP
0.8100	0.5124	ba:TAY_TIKLEM	ckt:NHEGNE
0.8100	0.5122	cv:KYPIPEG	hy:LER
0.8100	0.5118	myv:PANTU	sq:MAL
0.8100	0.5118	lt:KALNES	se:BARI
0.8100	0.5116	itl:NEJNE	kk:TAY
0.8100	0.5109	hi:PAHAR	uz:TOG
0.8100	0.5108	sk:HURA	xal:YLE
0.8100	0.5107	mhr:KYREK	uz:TOG
0.8100	0.5103	hr:PRTU	udm:KYRES
0.8100	0.5101	cv:KYPIPEG	vep:MEKI
0.8100	0.5100	fi:WYURI	is:BETL
0.8100	0.5095	cv:KYPIPEG	et:MEKI
0.8100	0.5092	itl:NEJNE	os:GUG
0.8100	0.5089	ja:JAMA	kv:KERA
0.8100	0.5085	en:MAYNTIN	hu:HEC
0.8100	0.5083	hy:LER	liv:MEK
0.8100	0.5081	pt:MUTE	udm:KYRES
0.8100	0.5072	ain:NYPYRI	fr:MU
0.8100	0.5052	gld:GYREN	hr:PRTU
0.8100	0.5051	da:PJERW	vep:MEKI
0.8100	0.5049	kk:TAY	se:BARI
0.8100	0.5049	da:PJERW	tt:TAY
0.8100	0.5046	ja:JAMA	lt:KALNES
0.8100	0.5045	da:PJERW	mdf:PANTA
0.8100	0.5043	sel:MAKA	uz:TOG
0.8100	0.5040	ckt:NHEGNE	tr:TA
0.8100	0.5038	ja:JAMA	sms:BARE
0.8100	0.5031	es:DERU	kca:REP
0.8100	0.5026	ain:NYPYRI	tt:TAY
0.8100	0.5025	ba:TAYDAR	cy:MENID
0.8100	0.5021	ba:TAY	itl:NEJNE
0.8100	0.5020	da:PJERW	et:MEKI
0.8100	0.5019	kk:TAY	sq:MAL
0.8100	0.5018	sjd:PASK	sq:MAL
0.8100	0.5016	os:GUG	vep:MEKI
0.8100	0.5015	hy:SAR	tt:TAY
0.8100	0.5013	os:GUG	xal:YLE
0.8100	0.5012	mdf:PANTA	sq:MAL
0.8100	0.5009	bua:YLA	mhr:KYREK
0.8100	0.5008	hu:HEC	os:GUG
0.8100	0.5007	ain:NYPYRI	os:GUG
0.8100	0.5006	cv:TY	itl:NEJNE
0.8100	0.5005	nio:TIKE	os:GUG
0.8100	0.5001	itl:NEJNE	mhr:KYREK
0.8100	0.4999	en:MAYNTIN	yrk:GUJ
0.8100	0.4994	fr:MUTAN	nio:TIKE
0.8100	0.4992	xal:YLE	yrk:GUJ
0.8100	0.4991	ain:NYPYRI	yrk:GUJ
0.8100	0.4990	kca:REP	no:BJEL
0.8100	0.4990	et:MEKI	uz:TOG
0.8100	0.4982	da:PJERW	tr:TA
0.8100	0.4982	cy:MENID	se:BARI
0.8100	0.4981	fa:TEPE	liv:MEK
0.8100	0.4976	ain:NYPYRI	cy:MENID
0.8100	0.4975	fi:MEKI	uz:TOG
0.8100	0.4974	ckt:NHEGNE	tt:TAY
0.8100	0.4974	ckt:NHEGNE	sv:BJEL
0.8100	0.4972	kca:REP	lt:KALNES
0.8100	0.4971	lt:KALNES	yrk:GUJ
0.8100	0.4971	ain:NYPYRI	kk:TAY
0.8100	0.4965	da:PJERW	kk:TAY
0.8100	0.4961	liv:MEK	niv:YLEB
0.8100	0.4959	es:MUNTE	xal:YLE
0.8100	0.4956	et:MEKI	os:GUG
0.8100	0.4953	kca:REP	sv:BJEL
0.8100	0.4953	ckt:NHEGNE	is:BETL
0.8100	0.4949	hy:LER	vep:MEKI
0.8100	0.4948	en:MAYNTIN	kv:KIR
0.8100	0.4945	hi:PAHAR	tt:TAY
0.8100	0.4941	ckt:NHEGNE	xal:YLE
0.8100	0.4935	ain:NYPYRI	vep:MEKI
0.8100	0.4932	liv:MEK	lt:KALNES
0.8100	0.4928	bua:GATA	cy:MENID
0.8100	0.4920	is:BJATL	ykg:ANA
0.8100	0.4918	is:BETL	mhr:KYREK
0.8100	0.4916	cv:TY	it:MUNTANA
0.8100	0.4916	ain:NYPYRI	ckt:NHEGNE
0.8100	0.4914	ain:NYPYRI	et:MEKI
0.8100	0.4909	kca:REP	xal:YLE
0.8100	0.4905	et:MEKI	hy:LER
0.8100	0.4902	sel:MAKA	sv:PERK
0.8100	0.4898	cv:KYPIPEG	lv:KALNS
0.8100	0.4897	lv:KALNS	sel:MAKA
0.8100	0.4897	itl:NEJNE	tr:TA
0.8100	0.4895	uz:TOG	ykg:ANA
0.8100	0.4885	fa:TEPE	hu:HEC
0.8100	0.4884	bua:YLA	da:PJERW
0.8100	0.4882	sms:BARE	sq:MAL
0.8100	0.4882	ru:KURA	tt:TAY
0.8100	0.4882	is:BJATL	mns:YR
0.8100	0.4879	fr:MUTAN	se:BARI
0.8100	0.4879	da:PJERW	udm:KYRES
0.8100	0.4878	kk:TAY	mhr:KYREK
0.8100	0.4877	cv:KYPIPEG	lt:KALNES
0.8100	0.4873	ckt:NHEGNE	sel:MAKA
0.8100	0.4872	no:US	uz:TOG
0.8100	0.4871	da:PJERW	xal:YLE
0.8100	0.4869	itl:NEJNE	udm:KYRES
0.8100	0.4867	it:MUNTE	xal:YLE
0.8100	0.4866	uz:TOG	vep:MEKI
0.8100	0.4866	pl:KYRA	sjd:KANT
0.8100	0.4865	de:PERK	mdf:PANTA
0.8100	0.4861	mdf:PANTA	no:PERK
0.8100	0.4858	cv:TY	mdf:PANTA
0.8100	0.4857	hy:SAR	sel:MAKA
0.8100	0.4856	cy:MENID	kca:REP
0.8100	0.4852	sjd:TERM	xal:YLE
0.8100	0.4850	is:BETL	kca:REP
0.8100	0.4849	se:BARI	sq:MAL
0.8100	0.4848	mhr:KYREK	tt:TAY
0.8100	0.4848	ckt:NHEGNE	udm:KYRES
0.8100	0.4847	hy:SAR	ja:JAMA
0.8100	0.4846	it:MUNTE	niv:YLEB
0.8100	0.4844	itl:NEJNE	nio:TIKE
0.8100	0.4840	de:PERK	udm:KYRES
0.8100	0.4838	ba:TAYDAR	hu:HEC
0.8100	0.4837	ba:PIK_KYL	yrk:GUJ
0.8100	0.4829	tt:TAY	yrk:GUJ
0.8100	0.4827	ain:NYPYRI	itl:NEJNE
0.8100	0.4823	lv:KALNS	tr:TA
0.8100	0.4820	hu:HEC	hy:LER
0.8100	0.4818	en:MAYNTIN	niv:CIR
0.8100	0.4818	ain:NYPYRI	bua:YLA
0.8100	0.4817	pl:KYRA	yrk:GUJ
0.8100	0.4815	ain:NYPYRI	mdf:PANTA
0.8100	0.4802	gld:GYREN	no:PERK
0.8100	0.4795	kca:REP	pt:MUTE
0.8100	0.4795	ckt:NHEGNE	ru:KURA
0.8100	0.4791	lt:KALNES	tt:TAY
0.8100	0.4788	ba:TAY_TIKLEM	et:MEKI
0.8100	0.4785	is:BETL	udm:KYRES
0.8100	0.4785	cy:MENID	kv:KIR
0.8100	0.4778	da:PJERW	myv:PANTU
0.8100	0.4774	hi:PAHAR	ja:JAMA
0.8100	0.4773	kk:TAY	lt:KALNES
0.8100	0.4769	ru:KURA	sjd:KANT
0.8100	0.4767	pl:KYRA	ykg:ANA
0.8100	0.4767	bua:GATA	hu:HEC
0.8100	0.4763	pl:KYRA	se:BARI
0.8100	0.4759	ba:TAY_TIKLEM	os:GUG
0.8100	0.4757	sms:KYUDES	tt:TAY
0.8100	0.4757	itl:NEJNE	krl:MEKI
0.8100	0.4751	cy:MENID	niv:PEL
0.8100	0.4745	ain:NYPYRI	myv:PANTU
0.8100	0.4744	et:MEKI	itl:NEJNE
0.8100	0.4741	sv:PERK	udm:KYRES
0.8100	0.4741	de:PERK	hu:HEC
0.8100	0.4739	cv:TY	yrk:GUJ
0.8100	0.4737	fi:MEKI	itl:NEJNE
0.8100	0.4736	ba:TAY_TIKLEM	vep:MEKI
0.8100	0.4733	liv:MEK	xal:YLE
0.8100	0.4732	da:PJERW	mhr:KYREK
0.8100	0.4728	lv:KALNS	mhr:KYREK
0.8100	0.4727	niv:PEL	pt:MUTE
0.8100	0.4727	ckt:NHEGNE	hi:PAHAR
0.8100	0.4726	itl:NEJNE	vep:MEKI
0.8100	0.4724	kk:TAY	pl:KYRA
0.8100	0.4723	krl:TYKY	os:GUG
0.8100	0.4716	ba:PIK_KYL	myv:PANTU
0.8100	0.4714	ckt:NHEGNE	niv:PEL
0.8100	0.4707	tt:TAY	udm:KYRES
0.8100	0.4707	itl:NEJNE	xal:YLE
0.8100	0.4706	bua:GATA	hr:PRTU
0.8100	0.4705	os:GUG	udm:KYRES
0.8100	0.4703	ain:NYPYRI	es:DERU
0.8100	0.4696	gld:GYREN	liv:MEK
0.8100	0.4692	cv:KYPIPEG	ru:KURA
0.8100	0.4689	cy:MENID	xal:YLE
0.8100	0.4687	is:BETL	liv:MEK
0.8100	0.4685	hu:HEC	pt:MUTENE
0.8100	0.4683	ru:KURA	ykg:ANA
0.8100	0.4683	kk:TAY	nio:TIKE
0.8100	0.4683	et:MEKI	xal:YLE
0.8100	0.4681	da:PJERW	fi:WYURI
0.8100	0.4669	de:PERK	gld:GYREN
0.8100	0.4668	vep:MEKI	xal:YLE
0.8100	0.4666	gld:GYREN	vep:MEKI
0.8100	0.4663	sq:MAL	tr:TA
0.8100	0.4657	hi:PAHAR	mhr:KYREK
0.8100	0.4652	hu:HEC	lt:KALNES
0.8100	0.4652	ckt:NHEGNE	mhr:KYREK
0.8100	0.4650	cv:KYPIPEG	liv:MEK
0.8100	0.4649	el:URUS	sjd:TERM
0.8100	0.4639	en:MAYNTIN	xal:YLE
0.8100	0.4638	is:BETL	nio:TIKE
0.8100	0.4636	ja:JAMA	no:BJEL
0.8100	0.4636	itl:NEJNE	lv:KALNS
0.8100	0.4636	gld:GYREN	sv:PERK
0.8100	0.4630	ain:NYPYRI	ru:KURA
0.8100	0.4629	en:MAYNTIN	kk:TAY
0.8100	0.4629	ain:NYPYRI	sk:HURA
0.8100	0.4624	pl:KYRA	tt:TAY
0.8100	0.4624	itl:NEJNE	sjd:KANT
0.8100	0.4624	cv:KYPIPEG	hu:HEC
0.8100	0.4622	hu:HEC	is:BETL
0.8100	0.4622	et:MEKI	gld:GYREN
0.8100	0.4621	pt:MUTENE	xal:YLE
0.8100	0.4614	kk:TAY	ru:KURA
0.8100	0.4612	ain:NYPYRI	xal:YLE
0.8100	0.4611	lt:KALNES	sel:MAKA
0.8100	0.4608	ckt:NHEGNE	hy:LER
0.8100	0.4608	ba:TAY_TIKLEM	liv:MEK
0.8100	0.4607	en:MAYNTIN	mns:YR
0.8100	0.4606	bua:YLA	ru:KURA
0.8100	0.4601	kk:TAY	udm:KYRES
0.8100	0.4601	de:PERK	sms:BARE
0.8100	0.4600	hu:HEC	sv:PERK
0.8100	0.4599	cy:MENID	nio:TIKE
0.8100	0.4598	ru:KURA	tr:TA
0.8100	0.4595	itl:NEJNE	niv:YLEB
0.8100	0.4594	cv:KYPIPEG	hi:PAHAR
0.8100	0.4593	myv:PANTU	pt:MUTENE
0.8100	0.4592	ain:NYPYRI	hy:SAR
0.8100	0.4584	hr:PRTU	sjd:TERM
0.8100	0.4582	cv:TY	is:BJATL
0.8100	0.4579	krl:TYKY	xal:YLE
0.8100	0.4577	kk:TAY	kv:KERA
0.8100	0.4577	hy:SAR	tr:TA
0.8100	0.4575	kca:REP	niv:YLEB
